,DBSN(t-1),DWSN(t-1),DBWR(t-1),DWWR(t-1),DBTMR(t-1),DWTMR(t-1),DBSN(t),DWSN(t),DBWR(t),DWWR(t),DBTMR(t),DWTMR(t),EBWR(t),DBWR(t+1)
54,8487,5347,0.5844699999999999,0.40369,0.7636,0.7636,4895,20017,0.58206,0.41343,0.7679,0.7679,0.01257,0.59167
55,4895,20017,0.58206,0.41343,0.7679,0.7679,18247,6262,0.59167,0.43041,0.7719,0.7544,0.01668,0.5676
56,18247,6262,0.59167,0.43041,0.7719,0.7544,2931,1617,0.5676,0.43509,0.7759,0.7586,0.01642,0.57902
57,2931,1617,0.5676,0.43509,0.7759,0.7586,4725,20017,0.57902,0.52117,0.7627,0.7627,0.02797,0.47867
58,4725,20017,0.57902,0.52117,0.7627,0.7627,20136,20221,0.47867,0.52177,0.7667,0.7667,0.01556,0.47891000000000006
59,20136,20221,0.47867,0.52177,0.7667,0.7667,20347,10290,0.47891000000000006,0.52154,0.7705,0.7705,0.02051,0.49855
60,20347,10290,0.47891000000000006,0.52154,0.7705,0.7705,3016,4884,0.49855,0.53175,0.7742,0.7742,0.02338,0.48451000000000005
61,3016,4884,0.49855,0.53175,0.7742,0.7742,4038,9974,0.48451000000000005,0.50042,0.7619,0.7778,0.014819999999999998,0.49762
62,4038,9974,0.48451000000000005,0.50042,0.7619,0.7778,20017,13331,0.49762,0.5024,0.7656,0.7812,0.02363,0.49708
63,20017,13331,0.49762,0.5024,0.7656,0.7812,2940,20017,0.49708,0.51678,0.7692,0.7846,0.023880000000000002,0.48139
64,2940,20017,0.49708,0.51678,0.7692,0.7846,3940,1291,0.48139,0.51184,0.7576,0.7879,0.02197,0.52173
65,3940,1291,0.48139,0.51184,0.7576,0.7879,18056,13459,0.52173,0.47903,0.7612,0.7909999999999999,0.03268,0.51165
66,18056,13459,0.52173,0.47903,0.7612,0.7909999999999999,5113,8319,0.51165,0.55797,0.7647,0.7941,0.03145,0.44523999999999997
67,5113,8319,0.51165,0.55797,0.7647,0.7941,3673,4852,0.44523999999999997,0.62085,0.7536,0.7826,0.02567,0.35595
68,3673,4852,0.44523999999999997,0.62085,0.7536,0.7826,20017,1789,0.35595,0.58358,0.7429,0.7857,0.02356,0.37814000000000003
69,20017,1789,0.35595,0.58358,0.7429,0.7857,8985,3628,0.37814000000000003,0.57853,0.7465,0.7887,0.01575,0.39631
70,8985,3628,0.37814000000000003,0.57853,0.7465,0.7887,2523,20017,0.39631,0.63641,0.75,0.7917,0.05682,0.35052
71,2523,20017,0.39631,0.63641,0.75,0.7917,1821,14149,0.35052,0.6309,0.7534,0.7945,0.013609999999999999,0.36933
72,1821,14149,0.35052,0.6309,0.7534,0.7945,20017,13389,0.36933,0.63503,0.7568,0.7973,0.01372,0.26711999999999997
73,20017,13389,0.36933,0.63503,0.7568,0.7973,2580,20017,0.26711999999999997,0.7244,0.76,0.8,0.0139,0.29559
74,2580,20017,0.26711999999999997,0.7244,0.76,0.8,10715,3664,0.29559,0.81677,0.75,0.7895,0.016730000000000002,0.25094
75,10715,3664,0.29559,0.81677,0.75,0.7895,1520,6239,0.25094,0.75207,0.7532,0.7792,0.007509999999999999,0.20338
76,1520,6239,0.25094,0.75207,0.7532,0.7792,20017,2005,0.20338,0.6996899999999999,0.7436,0.7821,0.00747,0.28145
77,20017,2005,0.20338,0.6996899999999999,0.7436,0.7821,20017,6820,0.28145,0.72146,0.7468,0.7722,0.011090000000000001,0.25856
78,20017,6820,0.28145,0.72146,0.7468,0.7722,2374,2039,0.25856,0.7470399999999999,0.75,0.775,0.050069999999999996,0.28974
79,2374,2039,0.25856,0.7470399999999999,0.75,0.775,4980,9249,0.28974,0.79259,0.7407,0.7778,0.10770999999999999,0.21524000000000001
